"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","OnLandmasswithHighMountains","Distancetohighmountain"
"716","deng1250","Dengese","Africa",-3.26337,21.4194,"deng1250","dez","CD","atla1278","",FALSE,FALSE,826.869361164645,TRUE,TRUE,1732.30791477459
"717","bwis1242","Bwisi","Africa",-3.23686,11.9595,"bwis1242","bwz","CG;GA","atla1278","",FALSE,FALSE,105.44179915934,TRUE,TRUE,2783.6183019664
"718","taus1253","Taushiro","South America",-3.22497,-75.5603,"taus1253","trr","PE","","",TRUE,TRUE,400.679841509967,TRUE,TRUE,258.034462023674
"719","mana1299","Manao","South America",-3.199203,-60.107117,"mana1299","","BR","araw1281","",FALSE,FALSE,716.972166589663,TRUE,TRUE,1463.44453988416
"720","suku1261","Sukuma","Africa",-3.16082,32.8765,"suku1261","suk","TZ","atla1278","",FALSE,FALSE,615.052299563753,TRUE,TRUE,459.320998222021
"721","masa1300","Masai","Africa",-3.1419,36.4573,"masa1300","mas","KE;TZ","nilo1247","",FALSE,FALSE,303.915106596922,TRUE,TRUE,65.2207336586761
"722","cutc1238","Cutchi-Swahili","Africa",-3.13905,38.6217,"cutc1238","ccl","KE;TZ","atla1278","",FALSE,FALSE,118.065997677051,TRUE,TRUE,105.260665444052
"723","arai1239","Araicu","South America",-3.104315,-67.2052,"arai1239","","BR","araw1281","",FALSE,FALSE,1169.13322407192,TRUE,TRUE,940.24542180473
"724","kuru1309","Kuruáya","South America",-3.09561,-52.2303,"kuru1309","kyr","BR","tupi1275","",FALSE,FALSE,148.982702523043,TRUE,TRUE,2081.55335979952
"725","trem1235","Tremembé","South America",-3.09359,-40.204,"trem1235","tme","BR","unat1236","",FALSE,FALSE,26.7737033261418,TRUE,TRUE,3133.43357198642
"726","romb1244","Rombo","Africa",-3.07772,37.5382,"romb1244","rof","KE;TZ","atla1278","",FALSE,FALSE,215.604694799809,TRUE,TRUE,0
"727","fuli1240","Fuliiru","Africa",-3.04022,28.9865,"fuli1240","flr","BI;CD","atla1278","",FALSE,FALSE,971.365759173716,TRUE,TRUE,890.904834824354
"728","nyin1248","Nyindu","Africa",-3.03802,28.6434,"nyin1248","nyg","CD","atla1278","",FALSE,FALSE,1002.51562235874,TRUE,TRUE,929.036261332772
"729","rund1241","Rundi-Kitwa","Africa",-3.022268,29.485248,"rund1241","","RW","atla1278","",FALSE,FALSE,926.897585411096,TRUE,TRUE,835.436482954895
"730","mara1409","Maragua","South America",-3,-67.512818,"mara1409","","BR","araw1281","",FALSE,FALSE,1138.3448293892,TRUE,TRUE,906.546104465779
"731","unai1234","Unainuman","South America",-2.99955208,-69.2247924,"unai1234","","BR","uncl1493","",FALSE,TRUE,993.553759594387,TRUE,TRUE,769.595366339715
"732","teke1281","Teke-Tsaayi","Africa",-2.98028,13.8603,"teke1281","tyi","CG;GA","atla1278","",FALSE,FALSE,258.959450516715,TRUE,TRUE,2572.38136627945
"733","ngas1238","Ngasa","Africa",-2.97716,37.528,"ngas1238","nsg","TZ","nilo1247","",FALSE,FALSE,220.930500114243,TRUE,TRUE,0
"734","shub1238","Shubi","Africa",-2.97663,31.0681,"shub1238","suj","BI;TZ","atla1278","",FALSE,FALSE,784.187699317142,TRUE,TRUE,659.41743539582
"735","rund1242","Rundi","Africa",-2.94,29.97,"rund1242","run","BI;CD;RW;TZ;UG","atla1278","",FALSE,FALSE,885.498479381449,TRUE,TRUE,781.448845270658
"736","orej1242","Maijiki","South America",-2.86315,-72.4926,"orej1242","ore","PE","tuca1253","",FALSE,FALSE,684.335900261559,TRUE,TRUE,540.954454564067
"737","saka1287","Sakata","Africa",-2.85653,17.9669,"saka1287","skt","CD","atla1278","",FALSE,FALSE,555.30831725337,TRUE,TRUE,2115.94130887762
"738","tien1242","Tiene","Africa",-2.84694,16.4765,"tien1242","tii","CG;CD","atla1278","",FALSE,FALSE,448.617101219134,TRUE,TRUE,2281.65017138099
"739","achu1248","Achuar-Shiwiar","South America",-2.82646,-77.2641,"achu1248","acu","EC;PE","jiva1245","",FALSE,FALSE,234.39991615557,TRUE,TRUE,85.4016123331358
"740","okie1245","Okiek","Africa",-2.78048,36.5977,"okie1245","oki","KE;TZ","nilo1247","",FALSE,FALSE,308.912820004724,TRUE,TRUE,45.7894945531139
"741","omba1241","Ombamba","Africa",-2.75341,13.617,"omba1241","mbm","CG;GA","atla1278","",FALSE,FALSE,258.325019127173,TRUE,TRUE,2599.69746826229
"742","vili1239","Vili of Ngounie","Africa",-2.752859,10.305563,"vili1239","","GA","atla1278","",FALSE,FALSE,20.7052866640734,TRUE,TRUE,2967.85795403066
"743","anam1249","Anambé","South America",-2.71119,-49.303,"anam1249","aan","BR","tupi1275","",FALSE,FALSE,23.0825162537827,TRUE,TRUE,2347.09407723352
"744","uain1239","Uainuma-Mariate","South America",-2.676394,-68.435669,"uain1239","","BR","araw1281","",FALSE,FALSE,1045.56098324876,TRUE,TRUE,805.89009142098
"745","punu1239","Punu","Africa",-2.67362,11.6714,"punu1239","puu","CG;GA","atla1278","",FALSE,FALSE,119.583102743327,TRUE,TRUE,2816.15809416575
"746","zinz1238","Zinza","Africa",-2.64132,32.1755,"zinz1238","zin","TZ","atla1278","",FALSE,FALSE,694.516257565547,TRUE,TRUE,536.908206107645
"747","temb1276","Tenetehara","South America",-2.6123,-48.2359,"temb1276","tqb","BR","tupi1275","",FALSE,FALSE,103.425157475608,TRUE,TRUE,2442.02833104987
"748","shii1238","Shi","Africa",-2.55777,28.6122,"shii1238","shr","BI;CD;RW","atla1278","",FALSE,FALSE,1019.47963680747,TRUE,TRUE,933.183387388719
"749","hang1260","Hangaza","Africa",-2.52347,30.7074,"hang1260","han","BI;TZ","atla1278","",FALSE,FALSE,830.309746904494,TRUE,TRUE,700.638424112828
"750","bara1362","Barama","Africa",-2.49659,10.6777,"bara1362","bbg","GA","atla1278","",FALSE,FALSE,49.1688077466709,TRUE,TRUE,2927.06611263024
"751","hamb1245","Hamba de Lomela","Africa",-2.49047,24.2299,"hamb1245","hba","CD","atla1278","",FALSE,FALSE,1105.19271260682,TRUE,TRUE,1420.4839344583
"752","cana1262","Cañar-Azuay-South Chimborazo Highland Quichua","South America",-2.48314,-78.9672,"cana1262","qxr","EC","quec1387","",FALSE,FALSE,71.9762356897703,TRUE,TRUE,0
"753","resi1247","Resígaro","South America",-2.48139,-71.3578,"resi1247","rgr","CO;PE","araw1281","",FALSE,FALSE,790.05982377403,TRUE,TRUE,585.508878776459
"754","cana1260","Canari","South America",-2.47517,-78.979054,"cana1260","","EC","barb1265","",FALSE,FALSE,70.9651581235537,TRUE,TRUE,0
"755","urub1250","Urubú-Kaapor","South America",-2.46455,-46.2204,"urub1250","urb","BR","tupi1275","",FALSE,FALSE,113.101074773399,TRUE,TRUE,2623.62717872344
"756","yela1238","Yela-Kela","Africa",-2.46204,22.5891,"yela1238","yel","CD","atla1278","",FALSE,FALSE,961.174866489863,TRUE,TRUE,1602.9669497831
"757","ndas1238","Ndasa","Africa",-2.449015,13.369465,"ndas1238","nda","CG;GA","atla1278","",FALSE,FALSE,260.686063735128,TRUE,TRUE,2627.93717828548
"758","wumb1242","Wumbvu","Africa",-2.39234,12.264,"wumb1242","wum","CG;GA","atla1278","",FALSE,FALSE,182.921296360209,TRUE,TRUE,2751.01599274523
"759","teke1278","Teke-Eboo-Nzikou","Africa",-2.384219,15.623277,"teke1278","ebo","CG;CD","atla1278","",FALSE,FALSE,430.838125495064,TRUE,TRUE,2377.58229229743
"760","nupo1240","Nüpode Huitoto","South America",-2.34495,-70.9559,"nupo1240","hux","CO;PE","huit1251","",FALSE,FALSE,828.041615721664,TRUE,TRUE,595.041648954167
"761","ombo1238","Ombo","Africa",-2.32162,25.1748,"ombo1238","oml","CD","atla1278","",FALSE,FALSE,1195.61516925632,TRUE,TRUE,1316.28780715629
"762","poko1261","Pokomo","Africa",-2.31587,40.2897,"poko1261","pkb","KE","atla1278","",FALSE,FALSE,27.7094787343557,TRUE,TRUE,305.197014831341
"763","kemp1234","Kempee","Africa",-2.3,18,"kemp1234","","CD","atla1278","",FALSE,FALSE,594.314953496037,TRUE,TRUE,2113.69897742871
"764","kitu1246","Kituba (Democratic Republic of Congo)","Africa",-2.29601,17.1548,"kitu1246","ktu","CD","atla1278","",FALSE,FALSE,535.724887187508,TRUE,TRUE,2207.66304998139
"765","tsaa1242","Tsaangi","Africa",-2.29245,12.7581,"tsaa1242","tsa","CG;GA","atla1278","",FALSE,FALSE,226.442053786955,TRUE,TRUE,2696.42992845377
"766","mban1268","Mbangwe","Africa",-2.28729,13.5956,"mban1268","zmn","CG;GA","atla1278","",FALSE,FALSE,288.151069297926,TRUE,TRUE,2603.34550193172
"767","teke1280","Teke-Kukuya","Africa",-2.27122,14.4407,"teke1280","kkw","CG;GA","atla1278","",FALSE,FALSE,350.412581710521,TRUE,TRUE,2509.46098687822
"768","zana1238","Zanaki","Africa",-2.26367,34.0542,"zana1238","zak","TZ","atla1278","",FALSE,FALSE,546.534479251611,TRUE,TRUE,334.350600454309
"769","tomb1246","Tombidi","Africa",-2.227418,12.362376,"tomb1246","","GA","atla1278","",FALSE,FALSE,200.537044775696,TRUE,TRUE,2740.66867045785
"770","song1300","Songoora","Africa",-2.21871,26.3477,"song1300","sod","CD","atla1278","",FALSE,FALSE,1234.70815429104,TRUE,TRUE,1186.70058501341
"771","temi1247","Temi","Africa",-2.19303,35.8035,"temi1247","soz","TZ","atla1278","",FALSE,FALSE,401.75934599926,TRUE,TRUE,152.82758226942
"772","daha1245","Dahalo","Africa",-2.1843,40.37,"daha1245","dal","KE","afro1255","",FALSE,FALSE,38.4330973762691,TRUE,TRUE,318.335442383658
"773","njeb1242","Njebi","Africa",-2.18115,12.7063,"njeb1242","nzb","CG;GA","atla1278","",FALSE,FALSE,230.367917397031,TRUE,TRUE,2702.62328654157
"774","vumb1238","Vumbu","Africa",-2.17673,10.6498,"vumb1238","vum","GA","atla1278","",FALSE,FALSE,61.3001950347763,TRUE,TRUE,2931.25040793429
"775","ocai1244","Ocaina","South America",-2.159,-72.1422,"ocai1244","oca","CO;PE","huit1251","",FALSE,FALSE,716.653526441154,TRUE,TRUE,516.549082835842
"776","kere1283","Kerewe","Africa",-2.09315,33.5326,"kere1283","ked","TZ","atla1278","",FALSE,FALSE,598.484716881473,TRUE,TRUE,395.052340666899
"777","tchi1245","Tchitchege","Africa",-2.03393,13.6001,"tchi1245","tck","GA","atla1278","",FALSE,FALSE,305.979591882859,TRUE,TRUE,2603.93852071433
"778","isse1238","Isenye","Africa",-2.019886,34.413574,"isse1238","","","atla1278","",FALSE,FALSE,529.604105068371,TRUE,TRUE,302.659925280961
"779","bora1263","Bora","South America",-2.000259,-72.257066,"bora1263","boa","BR;CO;PE","bora1262","",FALSE,FALSE,706.807400905115,TRUE,TRUE,495.5802244377
"780","turi1247","Turiwára","South America",-2,-49.5,"turi1247","twt","BR","tupi1275","",FALSE,FALSE,7.53223477406964,TRUE,TRUE,2386.06573184711
"781","havu1238","Havu","Africa",-1.99975,28.8624,"havu1238","hav","CD","atla1278","",FALSE,FALSE,1012.95577168527,TRUE,TRUE,910.056183272647
"782","zapa1253","Záparo","South America",-1.99871,-76.364,"zapa1253","zro","EC;PE","zapa1251","",FALSE,FALSE,321.278872889923,TRUE,TRUE,139.504394002577
"783","ikiz1238","Ikizu","Africa",-1.9915,34.3589,"ikiz1238","ikz","TZ","atla1278","",FALSE,FALSE,535.536829134206,TRUE,TRUE,309.421652782122
"784","ntom1248","Ntomba","Africa",-1.99062,18.265,"ntom1248","nto","CD","atla1278","",FALSE,FALSE,634.898849489165,TRUE,TRUE,2085.80320564723
"785","arab1268","Arabela","South America",-1.96126,-75.0612,"arab1268","arl","PE","zapa1251","",FALSE,FALSE,444.048294533574,TRUE,TRUE,277.965391478491
"786","leng1258","Lengola","Africa",-1.95874,25.3343,"leng1258","lej","CD","atla1278","",FALSE,FALSE,1222.81287732334,TRUE,TRUE,1301.2497243606
"787","mokp1238","Mokpa","Africa",-1.95077,25.043698,"mokp1238","","CD","atla1278","",FALSE,FALSE,1197.34663571222,TRUE,TRUE,1333.54524061364
"788","ikom1245","Ikoma-Nata","Africa",-1.94989,34.5361,"ikom1245","ntk","TZ","atla1278","",FALSE,FALSE,522.1685120034,TRUE,TRUE,292.371398339026
"789","seng1278","Sengele","Africa",-1.92256,17.2965,"seng1278","szg","CD","atla1278","",FALSE,FALSE,573.936397618717,TRUE,TRUE,2193.80311333583
"790","temb1270","Tembo (Kitembo)","Africa",-1.91863,28.5778,"temb1270","tbt","CD","atla1278","",FALSE,FALSE,1041.15130456683,TRUE,TRUE,942.525704676337
"791","pinj1243","Pinji","Africa",-1.90305,11.223,"pinj1243","pic","GA","atla1278","",FALSE,FALSE,122.498801093946,TRUE,TRUE,2868.78485924516
"792","nort2973","Northern Pastaza Quichua","South America",-1.88573,-76.0389,"nort2973","qvz","EC;PE","quec1387","",FALSE,FALSE,352.018687308876,TRUE,TRUE,169.862122036395
"793","ngur1263","Ngoreme","Africa",-1.8485,34.6173,"ngur1263","ngq","TZ","atla1278","",FALSE,FALSE,519.268799540856,TRUE,TRUE,288.168028494055
"794","kara1481","Kara (Tanzania)","Africa",-1.83511,33.0488,"kara1481","reg","TZ","atla1278","",FALSE,FALSE,651.594296302761,TRUE,TRUE,454.12127722102
"795","kanu1278","Kanu","Africa",-1.82559,28.1017,"kanu1278","khx","CD","atla1278","",FALSE,FALSE,1086.95323475716,TRUE,TRUE,996.337883939412
"796","ngun1272","Ngungwel","Africa",-1.82055,15.6218,"ngun1272","ngz","CG","atla1278","",FALSE,FALSE,466.464407239025,TRUE,TRUE,2380.46987386526
"797","kway1241","Kwaya","Africa",-1.80737,33.71,"kway1241","kya","TZ","atla1278","",FALSE,FALSE,598.56377526454,TRUE,TRUE,384.365066716429
"798","orma1241","Orma","Africa",-1.79489,39.60749,"orma1241","orc","KE","afro1255","",FALSE,FALSE,108.684344430992,TRUE,TRUE,257.561281926053
"799","cara1245","Carabayo","South America",-1.7922,-69.9099,"cara1245","cby","CO","uncl1493","",FALSE,TRUE,875.994045700274,TRUE,TRUE,620.108090558183
"800","sira1266","Sira","Africa",-1.78084,10.4635,"sira1266","swj","GA","atla1278","",FALSE,FALSE,84.2573421409083,TRUE,TRUE,2953.84078209815
"801","juma1250","Jumana","South America",-1.77291,-69.195557,"juma1250","","CO","araw1281","",FALSE,FALSE,932.630059404971,TRUE,TRUE,676.175316745005
"802","zoee1240","Zo'é","South America",-1.77208,-55.50746,"zoee1240","pto","BR","tupi1275","",FALSE,FALSE,264.662717753288,TRUE,TRUE,1916.43397754721
"803","moic1236","Moi (Congo)","Africa",-1.72413,16.4556,"moic1236","mow","CG;CD","atla1278","",FALSE,FALSE,535.67471497766,TRUE,TRUE,2288.48933235865
"804","kani1279","Kaningi","Africa",-1.71316,13.6111,"kani1279","kzo","GA","atla1278","",FALSE,FALSE,328.059973404546,TRUE,TRUE,2604.50773887831
"805","kabw1241","Kabwa","Africa",-1.7124,34.3923,"kabw1241","cwa","TZ","atla1278","",FALSE,FALSE,544.256260269435,TRUE,TRUE,317.135233176192
"806","haya1250","Haya","Africa",-1.70878,31.4846,"haya1250","hay","TZ;UG","atla1278","",FALSE,FALSE,790.559202653099,TRUE,TRUE,626.733108347003
"807","paux1235","Pauxi","South America",-1.690001,-55.558777,"paux1235","","BR","cari1283","",FALSE,FALSE,269.100833001595,TRUE,TRUE,1919.36728527369
"808","ndum1239","Ndumu","Africa",-1.67033,13.7279,"ndum1239","nmd","GA","atla1278","",FALSE,FALSE,339.474250947917,TRUE,TRUE,2591.8071899625
"809","kais1242","Kaishana","South America",-1.656507,-67.419434,"kais1242","","BR","araw1281","",FALSE,FALSE,1072.83815433723,TRUE,TRUE,827.733261026589
"810","jita1239","Jita","Africa",-1.62681,33.9141,"jita1239","jit","TZ","atla1278","",FALSE,FALSE,589.632385433125,TRUE,TRUE,369.827741849477
"811","teke1275","Teke-Tege","Africa",-1.61688,14.8664,"teke1275","teg","CG;GA","atla1278","",FALSE,FALSE,426.152059598671,TRUE,TRUE,2465.71929112277
"812","nyam1277","Nyambo","Africa",-1.6096,30.9156,"nyam1277","now","RW;TZ;UG","atla1278","",FALSE,FALSE,844.068038373191,TRUE,TRUE,690.948867746551
"813","kamb1297","Kamba (Kenya)","Africa",-1.60827,37.9532,"kamb1297","kam","KE","atla1278","",FALSE,FALSE,242.355888650266,TRUE,TRUE,146.633625835778
"814","mitu1240","Mituku","Africa",-1.57031,25.104,"mitu1240","zmq","CD","atla1278","",FALSE,FALSE,1217.60269857601,TRUE,TRUE,1330.92310074853
"815","kiny1244","Kinyarwanda","Africa",-1.56771,29.6441,"kiny1244","kin","BI;CD;RW;TZ;UG","atla1278","",FALSE,FALSE,957.393946747905,TRUE,TRUE,830.74730578291
"816","tsog1243","Tsogo","Africa",-1.55469,11.1359,"tsog1243","tsv","GA","atla1278","",FALSE,FALSE,140.582168965258,TRUE,TRUE,2880.48675061482
"817","mini1256","Minica Huitoto","South America",-1.54535,-73.1107,"mini1256","hto","CO","huit1251","",FALSE,FALSE,617.785114959765,TRUE,TRUE,420.616307658668
"818","mong1338","Mongo","Africa",-1.54228,20.4259,"mong1338","lol","CD","atla1278","",FALSE,FALSE,826.835496978023,TRUE,TRUE,1849.33356296841
"819","kwam1250","Kwami","Africa",-1.53712,27.4633,"kwam1250","ktf","CD","atla1278","",FALSE,FALSE,1153.68158973047,TRUE,TRUE,1070.92760966667
"820","sang1333","Sangu (Gabon)","Africa",-1.52694,11.9098,"sang1333","snq","GA","atla1278","",FALSE,FALSE,198.865134429694,TRUE,TRUE,2794.70552240523
"821","wand1266","Wandji","Africa",-1.51945,12.8951,"wand1266","wdd","GA","atla1278","",FALSE,FALSE,281.359928385636,TRUE,TRUE,2685.32386003944
"822","kuri1259","Kuria","Africa",-1.50636,34.5049,"kuri1259","kuj","KE;TZ","atla1278","",FALSE,FALSE,542.802602413491,TRUE,TRUE,316.003812908991
"823","myen1241","Myene","Africa",-1.48741,9.50247,"myen1241","mye","GA","atla1278","",FALSE,FALSE,1.74308198253444,TRUE,TRUE,3062.37940863837
"824","hund1239","Hunde","Africa",-1.46762,28.9308,"hund1239","hke","CD","atla1278","",FALSE,FALSE,1024.33232699339,TRUE,TRUE,910.836575628048
"825","pass1250","Passe","South America",-1.415444,-67.418518,"pass1250","","BR","araw1281","",FALSE,FALSE,1060.09302411706,TRUE,TRUE,814.129258047893
"826","awee1242","Aweer","Africa",-1.40124,41.234,"awee1242","bob","KE;SO","afro1255","",FALSE,FALSE,40.9482768875229,TRUE,TRUE,439.371675797758
"827","kela1254","Kela (Democratic Republic of Congo)","Africa",-1.39085,24.0051,"kela1254","kel","CD","atla1278","yela1238",FALSE,FALSE,1130.16360417655,TRUE,TRUE,1454.6785060841
"828","boli1255","Bolia","Africa",-1.38362,18.09748,"boli1255","bli","CD","atla1278","",FALSE,FALSE,667.98284437755,TRUE,TRUE,2109.00522765756
"829","chim1302","Bolivar-North Chimborazo Highland Quichua","South America",-1.36727,-78.8521,"chim1302","qug","EC","quec1387","",FALSE,FALSE,109.187178766169,TRUE,TRUE,0
"830","juri1235","Juri","South America",-1.358881,-69.984741,"juri1235","","CO","ticu1244","",FALSE,FALSE,845.455516645417,TRUE,TRUE,580.554871731651
"831","sala1272","Tungurahua Highland Quichua","South America",-1.35447,-78.3953,"sala1272","qxl","EC","quec1387","",FALSE,FALSE,146.036966440651,TRUE,TRUE,0
"832","omot1239","Omotik","Africa",-1.34401,35.6296,"omot1239","omt","KE","nilo1247","",FALSE,FALSE,454.114815032951,TRUE,TRUE,227.735405345148
"833","kara1475","Karahawyana","South America",-1.29991,-57.8716,"kara1475","xkh","BR","unat1236","",FALSE,FALSE,488.64873690237,TRUE,TRUE,1751.5995235228
"834","nyan1304","Nyanga","Africa",-1.29357,28.31546,"nyan1304","nyj","CD","atla1278","",FALSE,FALSE,1085.2591840753,TRUE,TRUE,981.641144427088
"835","abis1238","Aewa","South America",-1.284096,-75.084405,"abis1238","ash","PE","","",TRUE,TRUE,446.212856564587,TRUE,TRUE,258.06467193168
"836","simb1254","Simba","Africa",-1.28107,11.1783,"simb1254","sbw","GA","atla1278","",FALSE,FALSE,156.905509832648,TRUE,TRUE,2877.70199064311
"837","liku1242","Likuba","Africa",-1.27931,16.4702,"liku1242","kxx","CG;CD","atla1278","",FALSE,FALSE,565.312642322301,TRUE,TRUE,2290.43633574756
"838","nonu1241","Nonuya","South America",-1.25,-72.5,"nonu1241","noj","CL","huit1251","",FALSE,FALSE,642.977743155254,TRUE,TRUE,408.440219736831
"839","nade1244","Nadëb","South America",-1.24449,-66.3068,"nade1244","mbj","BR","nada1235","",FALSE,FALSE,1095.27540367624,TRUE,TRUE,915.040894008637
"840","mbos1242","Mbosi","Africa",-1.23019,15.5322,"mbos1242","mdw","CG","atla1278","",FALSE,FALSE,501.21792362463,TRUE,TRUE,2394.92203763199
"841","eviy1235","Viya","Africa",-1.22,10.58,"eviy1235","gev","GA","atla1278","",FALSE,FALSE,104.990946214833,TRUE,TRUE,2944.59585470049
"842","bubi1250","Bubi","Africa",-1.16762,12.32251,"bubi1250","buw","GA","atla1278","",FALSE,FALSE,252.752613335065,TRUE,TRUE,2751.58814712863
"843","muru1274","Murui Huitoto","South America",-1.13669,-73.8331,"muru1274","huu","CO;PE","huit1251","",FALSE,FALSE,536.474337290651,TRUE,TRUE,337.490884314298
"844","waor1240","Waorani","South America",-1.12312,-76.683,"waor1240","auc","EC","","",TRUE,TRUE,304.836686524582,TRUE,TRUE,88.4579897208209
"845","lali1242","Lalia","Africa",-1.11711,23.3634,"lali1242","lal","CD","atla1278","ngan1302",FALSE,FALSE,1088.93332579264,TRUE,TRUE,1529.29103064051
"846","suba1252","Suba-Simbiti","Africa",-1.103296,34.268,"suba1252","ssc","TZ","atla1278","",FALSE,FALSE,581.345390487911,TRUE,TRUE,361.486367454627
"847","maye1238","Mayeka","Africa",-1.10038,17.82247,"maye1238","myc","CD","atla1278","",FALSE,FALSE,672.76971590376,TRUE,TRUE,2142.31094121843
"848","cure1236","Kueretu","South America",-1.045978,-70.305862,"cure1236","","CO","tuca1253","",FALSE,FALSE,802.287120134382,TRUE,TRUE,530.811999490153
"849","medi1245","Media Lengua","South America",-1.04518,-78.5392,"medi1245","mue","EC","mixe1287","",FALSE,FALSE,153.735550620036,TRUE,TRUE,0
"850","chig1238","Chiga","Africa",-1.04387,29.9122,"chig1238","cgg","CD;RW;UG","atla1278","",FALSE,FALSE,954.850039855791,TRUE,TRUE,813.955922836155
"851","suba1238","Suba","Africa",-0.95719,34.1033,"suba1238","sxb","KE;UG","atla1278","",FALSE,FALSE,602.278456863155,TRUE,TRUE,385.667880268896
