"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","Distancetomountain"
"265","sout2991","South Bolivian Quechua","South America",-20.9201,-66.3331,"sout2991","quh","AR;BO;CL","quec1387","",FALSE,FALSE,343.776956971782,TRUE,0
"266","tere1279","Terena-Kinikinao-Chane","South America",-20.6614,-56.0329,"tere1279","ter","BR","araw1281","",FALSE,FALSE,874.662743390862,TRUE,403.109248791069
"267","yira1239","Yirandhali","Australia",-20.65810118,143.9625916,"yira1239","ljw","AU","pama1250","",FALSE,FALSE,316.384838718975,TRUE,1117.10307131157
"268","waru1265","Warumungu","Australia",-20.6479,134.375,"waru1265","wrm","AU","pama1250","",FALSE,FALSE,594.172607171463,TRUE,641.219843117834
"269","nyan1301","Nyangumarta","Australia",-20.6271,121.391,"nyan1301","nna","AU","pama1250","",FALSE,FALSE,105.661338693092,TRUE,1137.80409723119
"270","cham1315","Chamacoco","South America",-20.5899,-58.2005,"cham1315","ceg","BO;BR;PY","zamu1243","",FALSE,FALSE,1049.88394375167,TRUE,273.847212218215
"271","kari1304","Kariyarra","Australia",-20.445,118.613,"kari1304","vka","AU","pama1250","",FALSE,FALSE,13.375925644056,TRUE,1395.02078601396
"272","mayk1239","Maykulan","Australia",-20.4352,140.481,"mayk1239","mnt","AU","pama1250","",FALSE,FALSE,292.003692924442,TRUE,1053.58072078186
"273","east2555","Eastern Bolivian Guaraní","South America",-20.42,-63.37,"east2555","gui","AR;BO;PY","tupi1275","",FALSE,FALSE,618.409687317179,TRUE,0
"274","giya1234","Giya","Australia",-20.40181798643,148.46292086792,"giya1234","","AU","pama1250","",FALSE,FALSE,21.3484934809828,TRUE,977.121981296224
"275","kuka1246","Kukatja","Australia",-20.3321,127.666,"kuka1246","kux","AU","pama1250","",FALSE,FALSE,438.79814821889,TRUE,710.826922874001
"276","waga1260","Wagaya","Australia",-20.329,137.623,"waga1260","wga","AU","pama1250","",FALSE,FALSE,385.919095547436,TRUE,847.180881240988
"277","west2640","Western Bolivian Guaraní","South America",-20.2819,-64.1662,"west2640","gnw","BO","tupi1275","",FALSE,FALSE,547.049924293786,TRUE,0
"278","saka1291","West Malagasy Sakalava","Africa",-20.28,44.32,"saka1291","skg","MG","aust1307","",FALSE,FALSE,3.62854716888324,TRUE,141.301914529115
"279","coro1249","Coroado-Puri","South America",-20.264033,-43.612003,"coro1249","","BR","puri1261","",FALSE,FALSE,265.384967180851,TRUE,0
"280","nort2795","Zimbabwean Ndebele","Africa",-20.2513,27.4096,"nort2795","nde","BW;ZM;ZW","atla1278","",FALSE,FALSE,667.308061005259,TRUE,452.973795913424
"281","paya1236","Payagua","South America",-20.212233,-58.158622,"paya1236","","PY","","",TRUE,TRUE,1069.72492852564,TRUE,234.991754691758
"282","ngar1296","Ngarla","Australia",-20.20748,119.30579,"ngar1296","nrk","AU","pama1250","",FALSE,FALSE,23.4607426168559,TRUE,1345.87044519439
"283","biri1256","Biri","Australia",-20.1494,146.67,"biri1256","bzr","AU","pama1250","",FALSE,FALSE,99.3206239129988,TRUE,1074.22199185204
"284","mbab1239","Mbabaram","Australia",-20.1389,143.438,"mbab1239","vmb","AU","pama1250","",FALSE,FALSE,321.582563721789,TRUE,1152.45303987021
"285","ndau1241","Ndau","Africa",-20.1239,33.1739,"ndau1241","ndc","MZ;ZW","atla1278","",FALSE,FALSE,137.268987583239,TRUE,9.96287453231978
"286","warl1254","Warlpiri","Australia",-20.1008,131.05,"warl1254","wbp","AU","pama1250","",FALSE,FALSE,525.282623778501,TRUE,643.529506229127
"287","mayi1234","Mayi-Thakurti","Australia",-20,140.63,"mayi1234","xyt","AU","pama1250","mayk1239",FALSE,FALSE,244.334205901863,TRUE,1096.05935455637
"288","nort2890","Northern Betsimisaraka Malagasy","Africa",-19.9184,48.812,"nort2890","bmm","MG","aust1307","",FALSE,FALSE,0.531686259166464,TRUE,134.575414600246
"289","wulg1239","Wulguru","Australia",-19.85103121,146.3453957,"wulg1239","qgu","AU","pama1250","",FALSE,FALSE,84.0338004377558,TRUE,1119.02133881238
"290","yuru1264","Yuru","Australia",-19.836,147.361,"yuru1264","ljx","AU","pama1250","",FALSE,FALSE,26.0814724910063,TRUE,1075.86578342957
"291","tsoa1238","Northern Tshwa","Africa",-19.7974,26.9638,"tsoa1238","hio","BW;ZW","khoe1240","",FALSE,FALSE,703.58262398183,TRUE,520.814728725339
"292","nucl1396","Sena","Africa",-19.7933,34.9829,"nucl1396","seh","MW;MZ","atla1278","",FALSE,FALSE,0.582446298652865,TRUE,173.897107048173
"293","haio1238","Hai//om-Akhoe","Africa",-19.7637,17.0299,"haio1238","hgm","BW;NA;ZA","khoe1240","",FALSE,FALSE,350.942411158378,TRUE,396.721604704834
"294","walm1241","Walmajarri","Australia",-19.7229,126.113,"walm1241","wmt","AU","pama1250","",FALSE,FALSE,299.784309838467,TRUE,853.92798181898
"295","kadi1248","Kadiwéu","South America",-19.7222,-57.582,"kadi1248","kbc","BR","guai1249","",FALSE,FALSE,1056.93319008813,TRUE,215.875128767493
"296","juho1239","South-Eastern Ju","Africa",-19.688,20.7673,"juho1239","ktz","BW;NA","kxaa1236","",FALSE,FALSE,659.37219422302,TRUE,779.499492484284
"297","bind1235","Bindal-Gorton","Australia",-19.678195,147.269528,"bind1235","","AU","pama1250","",FALSE,FALSE,26.9855252432006,TRUE,1095.67394512228
"298","plat1254","Plateau Malagasy","Africa",-19.5907,47.1211,"plat1254","plt","MG","aust1307","",FALSE,FALSE,153.743027982688,TRUE,0
"299","cent2300","Central Ju","Africa",-19.566667,18.116667,"cent2300","",NA,"kxaa1236","",FALSE,FALSE,450.029577934259,TRUE,504.608813805896
"300","guac1239","Guachi","South America",-19.5572257,-57.5663223,"guac1239","","BR","","",TRUE,TRUE,1067.11847263044,TRUE,203.052679069558
"301","bind1234","Bindal-Cunningham","Australia",-19.503533,147.276395,"bind1234","","AU","pama1250","",FALSE,FALSE,8.45613395593309,TRUE,1113.2845627509
"302","ngaw1240","Ngawun","Australia",-19.4484,141.471,"ngaw1240","nxn","AU","pama1250","",FALSE,FALSE,199.791156679904,TRUE,1179.52989127251
"303","gudj1237","Gudjal","Australia",-19.44157406,144.6482584,"gudj1237","","AU","pama1250","",FALSE,FALSE,175.099875448989,TRUE,1247.48029945557
"304","bind1236","Bindal-Mount Elliot","Australia",-19.409007,147.002766,"bind1236","","AU","pama1250","",FALSE,FALSE,10.7992331257943,TRUE,1134.00801181298
"305","mbar1254","Mbara-Yanga","Australia",-19.29,142.475904,"mbar1254","mvl","AU","pama1250","",FALSE,FALSE,226.313974731609,TRUE,1216.10891781653
