"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide"
"233","nort2971","Northern Lengua","South America",-22.54,-58.98,"nort2971","enl","","leng1261","",FALSE,FALSE
"234","ande1247","Andegerebinha","Australia",-22.51278,137.3515,"ande1247","adg","AU","pama1250","",FALSE,FALSE
"235","sana1298","Sanapaná","South America",-22.49,-58.38,"sana1298","spn","PY","leng1261","",FALSE,FALSE
"236","pini1244","Pinigura","Australia",-22.4729,116.538,"pini1244","pnv","AU","pama1250","",FALSE,FALSE
"237","newc1244","New Caledonian Javanese","Papunesia",-22.3001,166.445,"newc1244","jas","NC","aust1307","",FALSE,FALSE
"238","warl1256","Warluwara","Australia",-22.2909,138.738,"warl1256","wrb","AU","pama1250","",FALSE,FALSE
"239","anma1239","Anmatyerre","Australia",-22.2853,133.286,"anma1239","amx","AU","pama1250","",FALSE,FALSE
"240","ofay1240","Ofayé","South America",-22.278,-53.7227,"ofay1240","opy","BR","nucl1710","",FALSE,FALSE
"241","gwii1239","/Gwi","Africa",-22.2708,21.9431,"gwii1239","gwj","BW","khoe1240","",FALSE,FALSE
"242","nume1242","Numee","Papunesia",-22.2689,166.705,"nume1242","kdk","NC","aust1307","",FALSE,FALSE
"243","tayo1238","Tayo","Papunesia",-22.2277,166.546,"tayo1238","cks","NC","indo1319","",FALSE,FALSE
"244","kurr1243","Kurrama","Australia",-22.2134,117.51,"kurr1243","vku","AU","pama1250","",FALSE,FALSE
"245","iyow1239","Iyo'wujwa Chorote","South America",-22.2067,-62.6508,"iyow1239","crq","AR;BO;PY","mata1289","",FALSE,FALSE
"246","dhal1245","Dhalandji","Australia",-22.196,114.937,"dhal1245","dhl","AU","pama1250","",FALSE,FALSE
"247","iyoj1235","Iyojwa'ja Chorote","South America",-22.1896,-63.2383,"iyoj1235","crt","AR","mata1289","",FALSE,FALSE
"248","vend1245","Venda","Africa",-22.188,29.9523,"vend1245","ven","BW;ZA;ZW","atla1278","",FALSE,FALSE
"249","puri1262","Puri","South America",-22.175627,-44.711336,"puri1262","prr","BR","puri1261","",FALSE,FALSE
"250","birw1238","Birwa","Africa",-22.17,28.33,"birw1238","brl","BW;ZA;ZW","atla1278","",FALSE,FALSE
"251","dumb1241","Dumbea","Papunesia",-22.0947,166.531,"dumb1241","duf","NC","aust1307","",FALSE,FALSE
"252","naro1249","Naro","Africa",-22.0939,20.7458,"naro1249","nhr","BW;NA","khoe1240","",FALSE,FALSE
"253","kuaa1238","Southern Tshwa","Africa",-22.0237,26.0158,"kuaa1238","tyu","BW","khoe1240","",FALSE,FALSE
"254","afri1274","Afrikaans","Africa",-22,30,"afri1274","afr","BW;MZ;NA;ZA;ZM;ZW","indo1319","",FALSE,FALSE
"255","wich1262","Wichí Lhamtés Nocten","South America",-21.988,-63.5971,"wich1262","mtp","AR;BO","mata1289","",FALSE,FALSE
"256","guan1268","Guana (Paraguay)","South America",-21.9803,-58.0654,"guan1268","gva","BR;PY","leng1261","",FALSE,FALSE
"257","kung1261","North-Central Ju","Africa",-21.92,18,"kung1261","knw","AO;NA;ZA","kxaa1236","",FALSE,FALSE
"258","gana1274","//Gana","Africa",-21.8555,22.2003,"gana1274","gnk","BW","khoe1240","",FALSE,FALSE
"259","xara1243","Xaragure","Papunesia",-21.8223,166.376,"xara1243","axx","NC","aust1307","",FALSE,FALSE
"260","tiri1258","Tiri-Mea","Papunesia",-21.8147,165.792,"tiri1258","cir","NC","aust1307","",FALSE,FALSE
"261","yala1262","Yalarnnga","Australia",-21.731,139.511,"yala1262","ylr","AU","pama1250","",FALSE,FALSE
"262","xara1244","Xârâcùù","Papunesia",-21.7034,165.996,"xara1244","ane","NC","aust1307","",FALSE,FALSE
"263","zire1240","Zire","Papunesia",-21.6544,165.482,"zire1240","sih","NC","aust1307","",FALSE,FALSE
"264","neku1237","Neku","Papunesia",-21.6524,165.578,"neku1237","nek","NC","aust1307","",FALSE,FALSE
"265","orow1242","Orowe","Papunesia",-21.6269,165.473,"orow1242","bpk","NC","aust1307","",FALSE,FALSE
"266","nyam1271","Nyamal","Australia",-21.6092,119.693,"nyam1271","nly","AU","pama1250","",FALSE,FALSE
"267","kayt1238","Kaytetye","Australia",-21.5844,133.602,"kayt1238","gbb","AU","pama1250","",FALSE,FALSE
"268","toba1268","Toba-Maskoy","South America",-21.5474,-58.0158,"toba1268","tmf","BR;PY","leng1261","",FALSE,FALSE
"269","yind1247","Yindjibarndi","Australia",-21.5379,117.001,"yind1247","yij","AU","pama1250","",FALSE,FALSE
"270","neng1238","Nengone","Papunesia",-21.5305,167.964,"neng1238","nen","NC","aust1307","",FALSE,FALSE
"271","shua1254","Shua","Africa",-21.52,26.0238,"shua1254","shg","BW;ZW","khoe1240","",FALSE,FALSE
"272","meaa1237","Mea","Papunesia",-21.4939,165.771,"meaa1237","meg","NC","aust1307","tiri1258",FALSE,FALSE
"273","tapi1253","Tapieté","South America",-21.4169,-62.684,"tapi1253","tpj","AR;BO;PY","tupi1275","",FALSE,FALSE
"274","coro1248","Koropó","South America",-21.3907,-42.716,"coro1248","xxr","BR","nucl1710","",FALSE,FALSE
"275","nhuw1239","Nhuwala","Australia",-21.38154,115.74542,"nhuw1239","nhf","AU","pama1250","",FALSE,FALSE
"276","bwat1240","Bwatoo","Papunesia",-21.3777,165.076,"bwat1240","bwa","NC","aust1307","",FALSE,FALSE
"277","guwa1242","Guwa","Australia",-21.35147706,142.5243782,"guwa1242","xgw","AU","pama1250","",FALSE,FALSE
"278","arho1237","Arhö","Papunesia",-21.3183,165.161,"arho1237","aok","NC","aust1307","",FALSE,FALSE
"279","ajie1238","Ajië","Papunesia",-21.3029,165.468,"ajie1238","aji","NC","aust1307","",FALSE,FALSE
"280","kala1384","Kalanga","Africa",-21.2887,27.401,"kala1384","kck","BW;ZA;ZW","atla1278","",FALSE,FALSE
"281","arha1237","Arhâ","Papunesia",-21.2866,165.273,"arha1237","aqr","NC","aust1307","",FALSE,FALSE
"282","yand1251","Yanda","Australia",-21.23270508,140.5134756,"yand1251","yda","AU","pama1250","",FALSE,FALSE
"283","raro1241","Southern Cook Island Maori","Papunesia",-21.23,-159.78,"raro1241","rar","CK","aust1307","",FALSE,FALSE
"284","tong1325","Tonga (Tonga Islands)","Papunesia",-21.17,-175.25,"tong1325","ton","TO","aust1307","",FALSE,FALSE
"285","reun1238","Réunion Creole French","Africa",-21.1131,55.5321,"reun1238","rcf","RE","indo1319","",FALSE,FALSE
"286","paic1239","Paicî","Papunesia",-21.096,165.15,"paic1239","pri","NC","aust1307","",FALSE,FALSE
"287","haek1239","Haeke","Papunesia",-21.0735,164.869,"haek1239","aek","NC","aust1307","",FALSE,FALSE
"288","kxau1241","Groot Laagte =/Kx'au//'ein","Africa",-21.0554,21.1793,"kxau1241","aue","BW;NA","kxaa1236","juho1239",FALSE,FALSE
"289","alya1239","Alyawarr","Australia",-21.0427,136.835,"alya1239","aly","AU","pama1250","",FALSE,FALSE
"290","bula1255","Bularnu","Australia",-21.02656922,138.1566659,"bula1255","","AU","pama1250","",FALSE,FALSE
"291","have1241","Haveke","Papunesia",-21.0249,164.753,"have1241","hvk","NC","aust1307","",FALSE,FALSE
"292","here1253","Herero","Africa",-21.0231,20.5655,"here1253","her","BW;NA","atla1278","",FALSE,FALSE
"293","ngar1288","Ngardi","Australia",-21.0231,129.0308,"ngar1288","rxd","AU","pama1250","",FALSE,FALSE
"294","kalk1246","Kalkutung","Australia",-21,139.5,"kalk1246","ktg","AU","pama1250","",FALSE,FALSE
"295","mart1255","Martuthunira","Australia",-20.9294,116.607,"mart1255","vma","AU","pama1250","",FALSE,FALSE
"296","hmwa1243","Hmwaveke","Papunesia",-20.9246,164.768,"hmwa1243","mrk","NC","aust1307","",FALSE,FALSE
"297","ngar1287","Ngarluma","Australia",-20.9235,117.203,"ngar1287","nrl","AU","pama1250","",FALSE,FALSE
"298","sout2991","South Bolivian Quechua","South America",-20.9201,-66.3331,"sout2991","quh","AR;BO;CL","quec1387","",FALSE,FALSE
"299","dehu1237","Dehu","Papunesia",-20.8892,167.229,"dehu1237","dhv","NC","aust1307","",FALSE,FALSE
"300","cemu1238","Cemuhî","Papunesia",-20.8489,165.13,"cemu1238","cam","NC","aust1307","",FALSE,FALSE
"301","pwaa1237","Pwaamei","Papunesia",-20.8442,164.77,"pwaa1237","pme","NC","aust1307","",FALSE,FALSE
"302","pwap1237","Pwapwa","Papunesia",-20.8133,164.556,"pwap1237","pop","NC","aust1307","",FALSE,FALSE
"303","pije1237","Pije","Papunesia",-20.7824,164.942,"pije1237","piz","NC","aust1307","",FALSE,FALSE
"304","vama1243","Vamale","Papunesia",-20.7708,165.04,"vama1243","mkt","NC","aust1307","",FALSE,FALSE
"305","fwai1237","Fwâi","Papunesia",-20.6873,164.901,"fwai1237","fwa","NC","aust1307","",FALSE,FALSE
"306","nemi1240","Nemi","Papunesia",-20.6791,164.797,"nemi1240","nem","NC","aust1307","",FALSE,FALSE
"307","jawe1237","Jawe","Papunesia",-20.6648,164.676,"jawe1237","jaz","NC","aust1307","",FALSE,FALSE
"308","tere1279","Terena-Kinikinao-Chane","South America",-20.6614,-56.0329,"tere1279","ter","BR","araw1281","",FALSE,FALSE
"309","yira1239","Yirandhali","Australia",-20.65810118,143.9625916,"yira1239","ljw","AU","pama1250","",FALSE,FALSE
"310","waru1265","Warumungu","Australia",-20.6479,134.375,"waru1265","wrm","AU","pama1250","",FALSE,FALSE
"311","iaai1238","Iaai","Papunesia",-20.6301,166.59,"iaai1238","iai","NC","aust1307","",FALSE,FALSE
"312","nyan1301","Nyangumarta","Australia",-20.6271,121.391,"nyan1301","nna","AU","pama1250","",FALSE,FALSE
"313","cham1315","Chamacoco","South America",-20.5899,-58.2005,"cham1315","ceg","BO;BR;PY","zamu1243","",FALSE,FALSE
"314","yuag1237","Yuaga","Papunesia",-20.5664,164.51,"yuag1237","nua","NC","aust1307","",FALSE,FALSE
"315","waam1236","Waamwang","Papunesia",-20.5014,164.409,"waam1236","wmn","NC","aust1307","",FALSE,FALSE
"316","kari1304","Kariyarra","Australia",-20.445,118.613,"kari1304","vka","AU","pama1250","",FALSE,FALSE
"317","mayk1239","Maykulan","Australia",-20.4352,140.481,"mayk1239","mnt","AU","pama1250","",FALSE,FALSE
"318","east2555","Eastern Bolivian Guaraní","South America",-20.42,-63.37,"east2555","gui","AR;BO;PY","tupi1275","",FALSE,FALSE
"319","west2516","West Uvean","Papunesia",-20.4145,166.589,"west2516","uve","NC","aust1307","",FALSE,FALSE
"320","caac1237","Caac","Papunesia",-20.4114,164.578,"caac1237","msq","NC","aust1307","",FALSE,FALSE
"321","kuma1276","Nêlêmwa-Nixumwak","Papunesia",-20.4035,164.193,"kuma1276","nee","NC","aust1307","",FALSE,FALSE
"322","giya1234","Giya","Australia",-20.40181798643,148.46292086792,"giya1234","","AU","pama1250","",FALSE,FALSE
"323","kuka1246","Kukatja","Australia",-20.3321,127.666,"kuka1246","kux","AU","pama1250","",FALSE,FALSE
"324","waga1260","Wagaya","Australia",-20.329,137.623,"waga1260","wga","AU","pama1250","",FALSE,FALSE
"325","west2640","Western Bolivian Guaraní","South America",-20.2819,-64.1662,"west2640","gnw","BO","tupi1275","",FALSE,FALSE
"326","saka1291","West Malagasy Sakalava","Africa",-20.28,44.32,"saka1291","skg","MG","aust1307","",FALSE,FALSE
"327","coro1249","Coroado-Puri","South America",-20.264033,-43.612003,"coro1249","","BR","puri1261","",FALSE,FALSE
"328","mori1278","Morisyen","Africa",-20.2613,57.5517,"mori1278","mfe","MU","indo1319","",FALSE,FALSE
"329","nort2795","Zimbabwean Ndebele","Africa",-20.2513,27.4096,"nort2795","nde","BW;ZM;ZW","atla1278","",FALSE,FALSE
"330","bala1316","Balade","Papunesia",-20.25,164.2,"bala1316","","NC","aust1307","",FALSE,FALSE
"331","paya1236","Payagua","South America",-20.212233,-58.158622,"paya1236","","PY","","",TRUE,TRUE
"332","ngar1296","Ngarla","Australia",-20.20748,119.30579,"ngar1296","nrk","AU","pama1250","",FALSE,FALSE
"333","anei1239","Aneityum","Papunesia",-20.1864,169.825,"anei1239","aty","VU","aust1307","",FALSE,FALSE
"334","biri1256","Biri","Australia",-20.1494,146.67,"biri1256","bzr","AU","pama1250","",FALSE,FALSE
"335","mbab1239","Mbabaram","Australia",-20.1389,143.438,"mbab1239","vmb","AU","pama1250","",FALSE,FALSE
"336","ndau1241","Ndau","Africa",-20.1239,33.1739,"ndau1241","ndc","MZ;ZW","atla1278","",FALSE,FALSE
"337","warl1254","Warlpiri","Australia",-20.1008,131.05,"warl1254","wbp","AU","pama1250","",FALSE,FALSE
"338","mayi1234","Mayi-Thakurti","Australia",-20,140.63,"mayi1234","xyt","AU","pama1250","mayk1239",FALSE,FALSE
"339","nort2890","Northern Betsimisaraka Malagasy","Africa",-19.9184,48.812,"nort2890","bmm","MG","aust1307","",FALSE,FALSE
"340","wulg1239","Wulguru","Australia",-19.85103121,146.3453957,"wulg1239","qgu","AU","pama1250","",FALSE,FALSE
"341","yuru1264","Yuru","Australia",-19.836,147.361,"yuru1264","ljx","AU","pama1250","",FALSE,FALSE
"342","tsoa1238","Northern Tshwa","Africa",-19.7974,26.9638,"tsoa1238","hio","BW;ZW","khoe1240","",FALSE,FALSE
"343","nucl1396","Sena","Africa",-19.7933,34.9829,"nucl1396","seh","MW;MZ","atla1278","",FALSE,FALSE
"344","haio1238","Hai//om-Akhoe","Africa",-19.7637,17.0299,"haio1238","hgm","BW;NA;ZA","khoe1240","",FALSE,FALSE
"345","walm1241","Walmajarri","Australia",-19.7229,126.113,"walm1241","wmt","AU","pama1250","",FALSE,FALSE
"346","kadi1248","Kadiwéu","South America",-19.7222,-57.582,"kadi1248","kbc","BR","guai1249","",FALSE,FALSE
"347","nyal1254","Belep","Papunesia",-19.72,163.66,"nyal1254","yly","NC","aust1307","",FALSE,FALSE
"348","juho1239","South-Eastern Ju","Africa",-19.688,20.7673,"juho1239","ktz","BW;NA","kxaa1236","",FALSE,FALSE
"349","bind1235","Bindal-Gorton","Australia",-19.678195,147.269528,"bind1235","","AU","pama1250","",FALSE,FALSE
"350","kwam1252","Kwamera","Papunesia",-19.5954,169.442,"kwam1252","tnk","VU","aust1307","",FALSE,FALSE
"351","plat1254","Plateau Malagasy","Africa",-19.5907,47.1211,"plat1254","plt","MG","aust1307","",FALSE,FALSE
"352","sout2869","Southwest Tanna","Papunesia",-19.57953,169.35603,"sout2869","nwi","VU","aust1307","",FALSE,FALSE
"353","cent2300","Central Ju","Africa",-19.566667,18.116667,"cent2300","",NA,"kxaa1236","",FALSE,FALSE
"354","guac1239","Guachi","South America",-19.5572257,-57.5663223,"guac1239","","BR","","",TRUE,TRUE
"355","futu1245","Futuna-Aniwa","Papunesia",-19.5303,170.215,"futu1245","fut","VU","aust1307","",FALSE,FALSE
"356","bind1234","Bindal-Cunningham","Australia",-19.503533,147.276395,"bind1234","","AU","pama1250","",FALSE,FALSE
"357","whit1269","Whitesands","Papunesia",-19.5019,169.381,"whit1269","tnp","VU","aust1307","",FALSE,FALSE
"358","lena1238","Lenakel","Papunesia",-19.4763,169.261,"lena1238","tnl","VU","aust1307","",FALSE,FALSE
"359","ngaw1240","Ngawun","Australia",-19.4484,141.471,"ngaw1240","nxn","AU","pama1250","",FALSE,FALSE
"360","gudj1237","Gudjal","Australia",-19.44157406,144.6482584,"gudj1237","","AU","pama1250","",FALSE,FALSE
"361","bind1236","Bindal-Mount Elliot","Australia",-19.409007,147.002766,"bind1236","","AU","pama1250","",FALSE,FALSE
"362","nort2847","North Tanna","Papunesia",-19.3733,169.303,"nort2847","tnn","VU","aust1307","",FALSE,FALSE
"363","mbar1254","Mbara-Yanga","Australia",-19.29,142.475904,"mbar1254","mvl","AU","pama1250","",FALSE,FALSE
"364","mayi1235","Mayi-Yapi","Australia",-19.25,140.61,"mayi1235","xyj","AU","pama1250","mayk1239",FALSE,FALSE
"365","yind1248","Yindjilandji","Australia",-19.24252,137.5894,"yind1248","yil","AU","pama1250","",FALSE,FALSE
"366","ayor1240","Ayoreo","South America",-19.220055,-60.217495,"ayor1240","ayo","BO;PY","zamu1243","",FALSE,FALSE
"367","tsix1234","Ts'ixa","Africa",-19.180953,23.998153,"tsix1234","","BW","khoe1240","",FALSE,FALSE
"368","guan1270","Kinikinao","South America",-19.1667,-54.0333,"guan1270","gqn","BR","araw1281","tere1279",FALSE,FALSE
"369","anii1246","//Ani","Africa",-19.0966,22.9088,"anii1246","hnh","BW","khoe1240","",FALSE,FALSE
"370","namb1291","Nambya","Africa",-19.0899,26.0394,"namb1291","nmq","BW;NA;ZM;ZW","atla1278","",FALSE,FALSE
"371","niue1239","Niuean","Papunesia",-19.06,-169.86,"niue1239","niu","NU","aust1307","",FALSE,FALSE
"372","tupi1272","Tupinikin","South America",-19,-40.4167,"tupi1272","tpk","BR","tupi1275","tupi1273",FALSE,FALSE
"373","xakr1238","Xakriabá","South America",-19,-47,"xakr1238","xkr","BR","nucl1710","",FALSE,FALSE
"374","kren1239","Krenak","South America",-18.9988,-41.2299,"kren1239","kqq","BR","nucl1710","",FALSE,FALSE
"375","warl1255","Warlmanpa","Australia",-18.949,133.862,"warl1255","wrl","AU","pama1250","",FALSE,FALSE
"376","yulp1239","Yulparija","Australia",-18.923519,122.370316,"yulp1239","","AU","pama1250","",FALSE,FALSE
"377","yeyi1239","Yeyi","Africa",-18.9178,23.6088,"yeyi1239","yey","BW;NA","atla1278","",FALSE,FALSE
"378","zamu1245","Zamuco","South America",-18.910444,-59.439698,"zamu1245","","BO;PY","zamu1243","",FALSE,FALSE
"379","nyaw1247","Nyawaygi","Australia",-18.8743,146.216,"nyaw1247","nyt","AU","pama1250","",FALSE,FALSE
"380","siee1239","Sie","Papunesia",-18.8181,169.166,"siee1239","erg","VU","aust1307","",FALSE,FALSE
"381","ifoo1237","Ifo","Papunesia",-18.7668,169.007,"ifoo1237","iff","VU","aust1307","",FALSE,FALSE
"382","chip1262","Chipaya","South America",-18.73951,-67.89633,"chip1262","cap","BO","uruc1242","",FALSE,FALSE
"383","kara1476","Karadjeri","Australia",-18.6771,122.334,"kara1476","gbd","AU","pama1250","",FALSE,FALSE
"384","urav1235","Ura (Vanuatu)","Papunesia",-18.6747,169.084,"urav1235","uur","VU","aust1307","",FALSE,FALSE
"385","mang1383","Mangala","Australia",-18.6597,123.769,"mang1383","mem","AU","pama1250","",FALSE,FALSE
"386","wany1247","Wanyi","Australia",-18.6529,137.608,"wany1247","wny","AU","garr1260","",FALSE,FALSE
"387","mayi1236","Mayi-Kulan","Australia",-18.56,141.46,"mayi1236","xyk","AU","pama1250","mayk1239",FALSE,FALSE
"388","warr1255","Warrgamay","Australia",-18.5468,146.179,"warr1255","wgy","AU","pama1250","",FALSE,FALSE
"389","namo1248","Namosi-Naitasiri-Serua","Papunesia",-18.5308,177.637,"namo1248","bwb","FJ","aust1307","",FALSE,FALSE
"390","gugu1253","Gugu Badhun","Australia",-18.4921,144.46,"gugu1253","gdc","AU","pama1250","",FALSE,FALSE
"391","tewe1238","Tewe","Africa",-18.4459,33.8246,"tewe1238","twx","MZ","atla1278","",FALSE,FALSE
"392","goon1238","Gooniyandi","Australia",-18.4073,126.351,"goon1238","gni","AU","buna1274","",FALSE,FALSE
"393","wami1239","Wamin","Australia",-18.3727,143.943,"wami1239","wmi","AU","pama1250","",FALSE,FALSE
"394","domb1246","Toka-Leya-Dombe","Africa",-18.37,26.502,"domb1246","dov","ZW","atla1278","",FALSE,FALSE
"395","jaru1254","Jaru","Australia",-18.3288,128.262,"jaru1254","ddj","AU","pama1250","",FALSE,FALSE
"396","main1272","Maindo","Africa",-18.3143,36.5941,"main1272","cwb","MZ","atla1278","",FALSE,FALSE
"397","vase1234","Northern Ju","Africa",-18.2675,18.1864,"vase1234","vaj",NA,"kxaa1236","",FALSE,FALSE
"398","waru1264","Warrongo","Australia",-18.2496,144.37,"waru1264","wrg","AU","pama1250","",FALSE,FALSE
"399","laua1243","Lauan","Papunesia",-18.2131,-178.785,"laua1243","llx","FJ","aust1307","",FALSE,FALSE
"400","taga1279","Tagalaka","Australia",-18.1973276258,142.96122717197,"taga1279","tgz","AU","pama1250","",FALSE,FALSE
"401","many1258","Manyika","Africa",-18.1927,32.8052,"many1258","mxc","MZ;ZW","atla1278","",FALSE,FALSE
"402","diri1252","Diriku","Africa",-18.1681,20.6678,"diri1252","diu","AO;BW;NA","atla1278","",FALSE,FALSE
"403","krio1252","Kriol","Australia",-18.135,137.669,"krio1252","rop","AU","indo1319","",FALSE,FALSE
"404","nucl1487","Nuclear Western Fijian","Papunesia",-18.134562,177.538969,"nucl1487","","","aust1307","west2519",FALSE,FALSE
"405","maya1280","Mayaguduna","Australia",-18.1147,140.337,"maya1280","xmy","AU","pama1250","",FALSE,FALSE
"406","kwam1251","Kwambi","Africa",-18.0339,15.7294,"kwam1251","kwm",NA,"atla1278","",FALSE,FALSE
"407","yawu1244","Yawuru","Australia",-18.004,122.693,"yawu1244","ywr","AU","nyul1248","",FALSE,FALSE
"408","loma1261","Lomaiviti","Papunesia",-18.0001,179.306,"loma1261","lmv","FJ","aust1307","",FALSE,FALSE
"409","fiji1243","Fijian","Papunesia",-18,178.33,"fiji1243","fij","FJ","aust1307","",FALSE,FALSE
"410","nyig1240","Nyigina","Australia",-17.9594,124.348,"nyig1240","nyh","AU","nyul1248","",FALSE,FALSE
"411","broo1238","Broome Pearling Lugger Pidgin","Australia",-17.927,122.233,"broo1238","bpl","AU","pidg1258","",FALSE,FALSE
"412","dyug1238","Dyugun","Australia",-17.906,122.408,"dyug1238","dyd","AU","nyul1248","",FALSE,FALSE
